,image,edge_density,mean_h_channel,mean_s_channel,mean_v_channel,std_h_channel,std_s_channel,std_v_channel,cnn_symmetry_left_right,cnn_symmetry_up_down,slope_redies,fourier_sigma,2d_fractal_dimension,1st_order_eoe,room_type,reading,gaming,socializing,cleaning,playing,exercise,working,shopping,enclosed area,far-away horizon,open area,semi-enclosed area,bed,window ,cabinet,table,plant,chair,"painting, picture",sofa,lamp,cushion,flower,book,light,orientation5,length7,curvature7
1709,restaurant_5824.png,124.838,0.09921,0.4018,0.4819,0.1372,0.3026,0.1942,0.4575,0.4297,-2.778,0.01294,1.388,3.934,restaurant,0.5963749811582231,0.2873179360479443,0.5273002173348247,0.277593796281204,0.2523121157603538,0.2229945342135819,0.3097247241633895,0.2544081745229291,0.711992481868224,0.2394468107940058,0.2256350999073627,0.3888972815934937,0,1,0,1,1,1,1,0,0,0,0,0,1,3752.80873081164,136.225095388012,18.4800669253635
1710,restaurant_5837.png,135.595,0.04001,0.503,0.2582,0.1288,0.2462,0.2186,0.4407,0.4457,-2.706,0.0345,1.522,4.169,restaurant,0.3890818045561112,0.2916659617749274,0.5615463082851379,0.273771895322925,0.2168180448261658,0.215495532744192,0.4450875373050185,0.3452948126301778,0.7786763649003373,0.2448510577935528,0.1996201417467202,0.2852341197150588,0,0,0,1,0,1,1,0,1,0,0,0,0,3028.54021749662,137.986359061696,26.2944827140659
1711,restaurant_5846.png,108.299,0.7082,0.3081,0.4464,0.242,0.2291,0.2346,0.4097,0.3888,-2.792,0.01681,1.401,4.133,restaurant,0.5067899966005676,0.2910951854065161,0.604684628119059,0.2656895497162343,0.2511917448100321,0.2348014783527548,0.3778214957323704,0.2158479033093982,0.7874970645193045,0.2396981564309389,0.1979451303325337,0.2985506842247886,0,0,0,1,0,1,1,0,0,0,0,0,1,3013.40716360625,0.0,12.0110947723157
1712,restaurant_5876.png,163.71,0.1276,0.1435,0.4345,0.3172,0.1272,0.2522,0.5118,0.3758,-2.825,0.009073,1.454,4.176,restaurant,0.4906890190802297,0.2683323094257535,0.5494150799934827,0.2769350184559103,0.2366343700887486,0.2310002386391749,0.3283405001162959,0.2835718563991647,0.6694473137715182,0.2681557516291401,0.2598255445081637,0.3421747857972957,0,1,0,1,1,1,1,0,1,0,0,0,1,2181.70947484067,1213.03580707363,24.1449240052016
1713,restaurant_5878.png,105.671,0.05634,0.1903,0.6222,0.1526,0.1794,0.2786,0.4272,0.3915,-2.756,0.02205,1.307,3.771,restaurant,0.6829866877704144,0.313461181730394,0.5767592120555771,0.2999547211689586,0.3304876931183393,0.2803847353637761,0.2862734040534484,0.2441593593409294,0.7074410968830327,0.3091847891331614,0.2626633325962627,0.3304919656818447,0,1,0,1,1,1,0,0,0,0,1,0,0,3701.42090829404,442.945190488145,22.8613242164167
1714,restaurant_5879.png,191.615,0.9895,0.2444,0.4961,0.2006,0.2224,0.2625,0.5338,0.53,-2.666,0.03628,1.468,3.424,restaurant,0.4439290817523918,0.2448884600085534,0.4992817327972839,0.2357672500174189,0.20852817060437,0.2032099493880745,0.2925721291485895,0.2346553808181292,0.5865340765172005,0.2269574388450729,0.3080828581918872,0.2763086408714593,0,1,0,1,0,1,0,0,1,0,0,0,0,3792.82901899837,133.3577631725,22.3655626039015
1715,restaurant_5889.png,108.773,0.05923,0.3691,0.4904,0.08938,0.228,0.2895,0.452,0.3071,-2.613,0.003969,1.365,4.262,restaurant,0.3709938715936977,0.2504604036043326,0.499875678601376,0.2650416907165244,0.2298920623052451,0.1901880034928823,0.3250641989826544,0.2673600460925344,0.711632248849214,0.1929721100017712,0.2161090052178913,0.2845973668983879,0,1,0,1,0,1,0,0,0,0,1,0,0,3057.16693294989,0.0,18.773569482025
1716,restaurant_5894.png,130.235,0.03755,0.291,0.4118,0.26,0.2925,0.2852,0.4287,0.4267,-2.727,0.008034,1.483,3.647,restaurant,0.4296411231211124,0.2696785099227037,0.4990906631478811,0.2574625461392622,0.246424869592828,0.242489540264558,0.3380169918555913,0.2769633170388154,0.6188111005153112,0.2799098878450192,0.2961723134263084,0.3420738341322743,0,1,0,1,1,1,1,0,0,0,0,0,0,3642.02426167392,0.0,13.1485417776151
1717,restaurant_5897.png,84.93,0.1002,0.4126,0.3619,0.1128,0.242,0.192,0.5033,0.425,-2.969,0.009547,1.452,4.215,restaurant,0.3698701756059143,0.2502264784756126,0.4654099700829308,0.273292678962143,0.1912680014510023,0.1820841216120329,0.2791309311828473,0.2305153137777228,0.8021727671367338,0.2195186475136895,0.1881854443013421,0.2625082112438318,0,0,0,1,1,1,0,0,0,0,0,1,0,2575.28002881254,187.808764830944,21.0492794043031
1718,restaurant_5898.png,134.587,0.8587,0.2766,0.5137,0.3365,0.245,0.2611,0.4185,0.4373,-2.959,0.007654,1.379,3.553,restaurant,0.4942047951595733,0.3030064206975517,0.44384029303607,0.2972656475610525,0.2439369031301963,0.2307921989085116,0.3320295567428881,0.2832664057345514,0.7125593859503832,0.2323744188887208,0.2507508683561978,0.3052551951775407,0,1,1,1,0,1,0,0,1,0,1,0,0,4400.77300068714,359.036712180445,16.4230006919381
1719,restaurant_5899.png,80.505,0.963,0.2594,0.4054,0.2241,0.1928,0.2402,0.4595,0.3128,-2.815,0.00537,1.298,3.943,restaurant,0.4544522140925723,0.312061408197,0.5238050139845561,0.2903977268361603,0.2372549254434146,0.2448210652985262,0.3618447948751108,0.2520681210341458,0.8140182573412315,0.3287736516460273,0.2187124030885957,0.2838721502897203,0,1,0,1,1,1,1,0,0,0,0,0,1,3203.52651902489,1104.66564486956,42.0611603626407
1720,restaurant_5902.png,135.138,0.1722,0.2758,0.5697,0.2079,0.2336,0.2261,0.4868,0.3963,-2.81,0.04717,1.449,4.298,restaurant,0.4611243239352046,0.270688728157209,0.5639304702876965,0.2756843529976485,0.2663453993757247,0.2523675445330493,0.3267343319807708,0.2527767965563375,0.6616527866691717,0.2461595044680553,0.3010057252824706,0.2942737476711906,0,1,1,1,1,1,0,0,1,0,1,0,0,2792.66823489909,150.021486930451,27.1878350554274
1721,restaurant_5916.png,143.725,0.1023,0.6077,0.7537,0.06809,0.2502,0.2497,0.509,0.4181,-2.647,0.007147,1.486,4.326,restaurant,0.4219193068003461,0.2905351567186762,0.6010238553208399,0.2830975239806559,0.2591716771179294,0.2599281384623227,0.3562864315744459,0.3007591313311271,0.7768296734702343,0.3076518512206263,0.234092189544829,0.2868368717507265,0,1,0,1,0,1,0,0,0,0,0,0,1,2465.69894413243,835.377306995681,25.0160057207695
1722,restaurant_5918.png,96.689,0.05778,0.3327,0.56,0.1843,0.2741,0.229,0.3658,0.3186,-2.684,0.009515,1.367,4.01,restaurant,0.4273333194727484,0.2668496660978146,0.5209699225695456,0.296043201626083,0.2440721602964726,0.2360788083915128,0.2926941875314626,0.2346558436428787,0.7643406044362322,0.2741640871109106,0.2621630318540817,0.2646263983511487,0,1,0,1,0,1,1,0,0,0,0,0,0,2794.1556339618,685.702909591225,9.8089581066122
1723,restaurant_5921.png,136.23,0.07883,0.8773,0.578,0.04272,0.1954,0.2934,0.4748,0.4457,-2.792,0.01333,1.352,4.051,restaurant,0.4656132693646418,0.2966363090163073,0.5690814227991973,0.2743095885831844,0.2446991867334292,0.2192288970240214,0.3299197303203983,0.2518821862031258,0.7250988244223971,0.3479134529781083,0.2823667196366404,0.269230095339829,0,0,1,1,1,1,0,0,0,0,1,0,1,2308.53974852435,827.32787001407,16.1650703595214
1724,restaurant_5932.png,138.22,0.02916,0.3093,0.4698,0.1839,0.1949,0.2503,0.4567,0.4699,-2.674,0.01449,1.405,3.658,restaurant,0.4712043830839814,0.2955975996461134,0.5784935929745306,0.2623095826971182,0.2435057875281788,0.2317551555822817,0.2948281340624785,0.2828243751665578,0.7481214929767072,0.2368193352242218,0.2125796919272995,0.3027084075813409,0,1,1,1,0,1,1,0,1,0,1,0,1,4325.73092391569,195.48763964842,10.5885521627122
1725,restaurant_5935.png,166.836,0.06389,0.3868,0.5732,0.1671,0.3347,0.2575,0.5021,0.4574,-2.66,0.01088,1.443,4.076,restaurant,0.4842418121570226,0.2795729598190978,0.5227014996951879,0.2836900139468078,0.2380307515212247,0.2219115221035643,0.394052161534843,0.2900998965396662,0.7542870886138721,0.2541599187452366,0.2422102322539248,0.2819059358968714,0,0,1,1,1,1,1,0,0,0,0,0,0,2638.8950096316,139.508322572823,15.7208151019605
1726,restaurant_5937.png,120.856,0.02948,0.582,0.597,0.07408,0.2704,0.2275,0.4182,0.4294,-2.962,0.01356,1.271,3.71,restaurant,0.4684505735407766,0.3026552652959628,0.5039655310072538,0.3031552960406192,0.2541482769979206,0.2514463544890752,0.2917038301903767,0.2115213631715284,0.7564104901410897,0.2935880162732889,0.2617517203972418,0.2805325266498463,0,1,0,1,1,1,1,0,1,0,0,0,1,3256.35723463006,547.319614891476,7.65696792843799
1727,restaurant_5946.png,110.763,0.6624,0.431,0.3928,0.1866,0.2279,0.2509,0.4345,0.4,-2.664,0.01492,1.375,4.079,restaurant,0.3821273901687049,0.2725031242585334,0.548290614989287,0.2679918585820637,0.2126156103961974,0.2182345656248549,0.323592034327704,0.2176710090547452,0.6984156790260418,0.2445356689379377,0.224709902101074,0.3611734842579588,0,1,0,1,1,1,0,0,0,0,0,0,1,3186.34982931492,427.355716062107,15.6729738463795
1728,restaurant_5951.png,114.34,0.03241,0.3275,0.4149,0.1302,0.2759,0.2614,0.4242,0.407,-2.703,0.008371,1.36,3.865,restaurant,0.4220439820825119,0.3461502076360159,0.5406569862639998,0.2865118208390216,0.2976711784496343,0.2752739832608251,0.2893089263142235,0.3158600147012976,0.696624650829875,0.3192273868713753,0.2742985793971597,0.3461336318510596,0,1,1,1,0,1,0,0,1,0,0,0,1,2058.95633140826,226.579549904825,15.7344824911903
1729,restaurant_5952.png,124.855,0.03476,0.2229,0.5038,0.1331,0.2026,0.2445,0.4444,0.4031,-2.69,0.0281,1.432,4.251,restaurant,0.4757888579397893,0.278603211643121,0.520634224139033,0.3146844220076674,0.2589483557635126,0.2687959181655192,0.4003997726268523,0.2417495817279523,0.772606300308296,0.2797612728398302,0.262812060913223,0.2638638873203032,0,1,0,1,0,1,1,0,1,0,0,0,1,3362.37296558116,0.0,19.7448978142258
1730,restaurant_5972.png,89.67,0.04166,0.3963,0.5309,0.09833,0.2486,0.2474,0.3561,0.401,-2.94,0.008974,1.227,4.203,restaurant,0.622657156452335,0.3319933781270831,0.5551709368749866,0.3049114558614599,0.2979541914499291,0.2737826574693583,0.2969430729115145,0.2503498193176127,0.7973729860428498,0.3216549855380617,0.2371080720989329,0.2800742683126959,0,1,0,1,1,1,1,1,0,1,1,1,1,3517.37097043085,0.0,11.5904148165795
1731,restaurant_5989.png,92.657,0.1136,0.7469,0.2934,0.06708,0.2233,0.2097,0.4706,0.418,-2.57,0.005068,1.471,4.341,restaurant,0.4127742674154485,0.2810264948239818,0.6206882011138133,0.2473713675871454,0.2477425338810494,0.2117746496286285,0.2637291096701223,0.2253821399954846,0.7186459568183144,0.2672195169641707,0.2422531941539626,0.2822132007357036,0,1,1,1,1,1,1,0,1,0,0,0,0,2962.60358753978,341.913106622066,18.1350022141402
1732,restaurant_5993.png,114.255,0.07776,0.5381,0.4729,0.08118,0.2459,0.3089,0.3968,0.4594,-2.487,0.0152,1.39,4.268,restaurant,0.5121123108286322,0.3097410436044808,0.5717348323029217,0.2943432859026582,0.2579777308058339,0.2524596553118267,0.3442266903973047,0.3051341108851328,0.717674876236199,0.2869075947784814,0.263005670279691,0.314850596195175,0,1,1,1,1,1,1,0,1,0,1,0,1,3128.60047415438,0.0,11.9454352272816
1733,restaurant_6015.png,138.517,0.01139,0.3341,0.4244,0.1721,0.2501,0.2474,0.4595,0.4363,-2.569,0.003838,1.504,4.348,restaurant,0.3774221301685254,0.2445863495680462,0.5513293245740127,0.2419540901143752,0.2070875012044729,0.2007415441063303,0.3578464071623219,0.3564639487230782,0.7791630080600344,0.2130319469288376,0.2103757807191226,0.2315054819822923,0,1,0,1,0,1,1,0,1,0,1,0,0,2454.55343061749,203.8642297045,38.8828760210559
1734,restaurant_6027.png,111.459,0.03289,0.5897,0.4714,0.09946,0.2944,0.2567,0.3966,0.4086,-2.769,0.01666,1.449,3.914,restaurant,0.5366424418033211,0.3055852839719049,0.5119907191874675,0.277309452269843,0.2628113246133285,0.2376816788602758,0.2804407409765453,0.2162242966161309,0.7232212748687982,0.2770988708695324,0.2398172023072728,0.3567693051958314,0,1,0,1,0,1,1,0,1,0,0,0,1,4244.72480399832,390.692660756593,13.8012254687
1735,restaurant_6029.png,132.08,0.06918,0.3782,0.3818,0.1394,0.2262,0.2535,0.4417,0.4325,-2.744,0.01762,1.463,4.059,restaurant,0.4933129837837862,0.2762150887397724,0.478083473388643,0.2542894238010614,0.2424249291855568,0.2354068602169686,0.3452229408101723,0.2416046299709029,0.672037029409213,0.2486528029800224,0.2204330658070758,0.3862961575402736,0,1,1,1,0,0,1,1,1,1,0,0,0,3448.77515293934,0.0,9.31849040462507
1736,restaurant_6030.png,126.048,0.9243,0.3153,0.4278,0.08741,0.2362,0.2112,0.4691,0.3924,-2.147,0.04002,1.78,4.106,restaurant,0.413154091478937,0.3159629514545354,0.490040503620904,0.3121466966697743,0.2865030353688512,0.2728222905380343,0.3816896964218491,0.29657975753501,0.6966933084299904,0.227449047419504,0.2415092783225416,0.310911408303584,0,1,0,1,0,1,0,0,0,0,0,0,0,3683.95914417885,0.0,9.74877531552632
1737,restaurant_7294.png,126.756,0.0635,0.6586,0.4261,0.09193,0.2635,0.2322,0.4593,0.424,-2.681,0.009867,1.554,3.811,restaurant,0.4326348224297372,0.2874194035846956,0.5098330567064762,0.2735848308133989,0.235964274374509,0.2230502080937646,0.2987296330265839,0.2526478031240779,0.6713532205107767,0.2516686229859112,0.2814977719351659,0.3193275615319086,0,1,1,1,1,1,0,0,1,0,0,0,1,3416.82760383055,0.0,21.7827603084386
1738,restaurant_7299.png,108.797,0.05041,0.5865,0.3762,0.1164,0.2757,0.2391,0.4406,0.4141,-2.652,0.009661,1.454,3.882,restaurant,0.3665750164290474,0.3196169935964112,0.5395975676064781,0.2666958431270366,0.2835277688145965,0.2329293614917257,0.3172631101482793,0.4206653224139107,0.7250773796156024,0.2345707821205459,0.2377804158493057,0.2738244734671478,0,1,1,1,1,1,1,1,1,0,0,0,1,1820.00437346317,0.0,14.0328667363
1739,restaurant_7300.png,113.36,0.3156,0.1518,0.4024,0.3019,0.1513,0.2388,0.4827,0.4412,-2.585,0.008341,1.494,3.914,restaurant,0.5721535521566055,0.2663971628732828,0.5401063102442,0.2597142111140902,0.2659971147127071,0.2439037332872336,0.34561259760976,0.2090076906646374,0.5524504977018261,0.3034446394466624,0.3624946708820769,0.349097887649993,0,1,0,1,0,1,1,0,0,0,0,0,0,3472.56954278445,208.463303215615,32.4218926549893
1740,restaurant_7312.png,130.503,0.03132,0.5077,0.3432,0.08363,0.2073,0.3005,0.4742,0.4124,-2.844,0.0158,1.408,3.809,restaurant,0.4584399689475894,0.2643468950977282,0.5161147492653269,0.2425138612099492,0.2557970487430493,0.2210421891645023,0.3129789486118349,0.1682770743722699,0.7345074572555306,0.2552489952310544,0.2033085513900523,0.3628780118423096,0,1,1,1,0,1,0,0,0,0,1,0,1,4490.00706136655,242.948463972783,25.5689070510062
1741,restaurant_7333.png,141.781,0.1093,0.5228,0.3069,0.1145,0.2492,0.274,0.4515,0.4152,-2.657,0.02475,1.514,4.088,restaurant,0.3745702176439781,0.3077418406432405,0.4585236792998795,0.270629717595938,0.2568329497787799,0.2333730330305193,0.4447387059429159,0.2939202013199573,0.7363183394280445,0.2053538153382797,0.256124259096645,0.2460804546238172,0,1,1,1,0,1,1,0,1,0,0,0,1,3221.31491655822,144.416677771538,21.5111820579507
1742,restaurant_7336.png,111.838,0.07561,0.253,0.4937,0.277,0.165,0.2721,0.4466,0.3864,-2.682,0.009072,1.42,4.25,restaurant,0.4296780537230109,0.3028630716487799,0.6298814979268658,0.2749227563364928,0.2562901260187643,0.2385331182815375,0.3340725074953652,0.3253632817097664,0.7499399844079004,0.319648261559013,0.2404779334651096,0.2933444026612999,0,0,1,1,0,1,1,0,0,0,1,0,1,2659.41210576928,0.0,18.8097753493406
1743,restaurant_7343.png,97.723,0.08629,0.1845,0.3494,0.1924,0.1387,0.2588,0.4406,0.3816,-2.724,0.01046,1.436,4.014,restaurant,0.5574173620345955,0.3288255326707796,0.5581468345527703,0.2822639397729404,0.2887394314267073,0.2713179175818508,0.3581829881541949,0.2814391398530785,0.7539718071886037,0.2490540262985268,0.2232658302022704,0.3290526877785203,0,1,1,1,0,1,1,0,0,0,0,0,0,2775.06821326462,0.0,20.1798729382098
1744,restaurant_7348.png,88.549,0.08264,0.5284,0.3686,0.08365,0.3361,0.2727,0.3344,0.3606,-2.663,0.03104,1.247,3.496,restaurant,0.3835550383952478,0.2638760761300479,0.4662686648370624,0.271443408364971,0.2146285355538147,0.2038009089517909,0.3499887268878904,0.2805754698852045,0.7806087696205,0.2263306123629357,0.2209265107638463,0.2328291506382562,0,0,0,1,0,1,1,0,1,0,0,0,0,3675.11894494661,0.0,24.9585770353431
1745,restaurant_7357.png,100.548,0.07881,0.4401,0.5017,0.1208,0.2782,0.2316,0.4426,0.4043,-2.756,0.01292,1.417,4.113,restaurant,0.5730980459083261,0.2803510380735394,0.5759429331310569,0.2711200662995425,0.2501304300658605,0.2154339551032717,0.2829158042115174,0.2284558917355623,0.6952221848828098,0.2600813274265099,0.2489289642346438,0.285298876283834,0,0,0,1,0,1,0,0,0,0,1,0,0,3512.98041711692,1128.34001354118,11.3538311619313
1746,restaurant_7384.png,130.26,0.1083,0.5726,0.506,0.04595,0.1798,0.2622,0.4932,0.477,-2.505,0.008404,1.497,3.943,restaurant,0.4547280760489028,0.2814558162510802,0.439820255494133,0.2598126381076231,0.2503874797186161,0.2246117108463632,0.3055581078509594,0.2317862708657082,0.7314103339616429,0.2389005472205559,0.260752618955735,0.2776336211033152,0,0,0,1,1,1,1,0,1,0,1,0,0,3726.12489598395,665.390074197855,18.4089400840335
1747,restaurant_7402.png,169.659,0.1144,0.3328,0.6529,0.1219,0.2683,0.2379,0.5279,0.4742,-2.455,0.004295,1.584,4.175,restaurant,0.4643438497738932,0.2701212066795035,0.5238731851012793,0.2772932908200783,0.2760717138825346,0.2327464762116745,0.3343512948869517,0.2992197581288316,0.6493354933074362,0.2604769304137718,0.2713068255989019,0.3457427283763584,0,1,0,1,0,1,0,0,1,0,0,0,0,3245.27049659841,0.0,14.592324562865
1748,restaurant_7411.png,139.098,0.06191,0.09135,0.5885,0.2153,0.08896,0.2469,0.4726,0.4063,-2.806,0.01707,1.46,3.599,restaurant,0.523407836900166,0.2431737349767287,0.520935010372086,0.2625927896254658,0.2372567546600956,0.2131010199268807,0.4333494248655735,0.2313806480751584,0.5848710352732661,0.3767715781659915,0.3678845150437869,0.3261085197427283,0,1,0,1,0,1,0,0,1,0,0,0,0,3891.08535433948,0.0,17.6420407103413
1749,restaurant_7429.png,120.571,0.07562,0.6123,0.4805,0.09819,0.2399,0.2661,0.4293,0.3779,-3.256,0.02798,1.318,3.734,restaurant,0.4337391279691994,0.2910906522179836,0.5431861473892745,0.2801837150385105,0.2866907952791957,0.2330086785930167,0.3906133721215409,0.3193193490662757,0.7659967643907297,0.1789339652777578,0.2241546700000921,0.2616071557365019,0,0,0,1,1,1,1,0,0,0,0,0,0,2774.94386718567,0.0,12.8661961838993
1750,restaurant_7433.png,156.837,0.001043,0.361,0.3703,0.2006,0.2611,0.3225,0.4915,0.3979,-2.845,0.01751,1.372,3.865,restaurant,0.3943987317216681,0.2631722538618687,0.4452675679457722,0.267765397386436,0.2265456360773199,0.210641045148468,0.3117377970442811,0.2364039009842793,0.7484569041344385,0.2123245807709536,0.1973960677296463,0.2728065104199341,0,1,0,1,0,1,0,0,0,0,0,0,0,4005.40028165013,788.366724691624,10.6157173079198
1751,restaurant_7442.png,139.119,0.05321,0.2872,0.5101,0.2282,0.1965,0.2752,0.453,0.4676,-2.921,0.0196,1.363,3.851,restaurant,0.4966186568889715,0.2606261112159945,0.5533442544719631,0.2623131101302966,0.2312157988686748,0.2179146131700861,0.2734788304871985,0.2251134916518748,0.7192561004787669,0.2417226269763185,0.2365632362556812,0.2940944884830413,0,1,0,1,0,1,1,0,1,0,0,0,0,4095.7998071999,521.47067972044,20.4059075032583
1752,restaurant_7490.png,128.902,0.0666,0.6394,0.5333,0.08099,0.2242,0.3358,0.4456,0.4577,-2.735,0.01206,1.433,4.089,restaurant,0.4206428172994973,0.2928639046731912,0.5635822550325809,0.2818773718756426,0.2203040212113069,0.2170885514063312,0.3671205282437783,0.31136720687836,0.7493333463770091,0.2782885981132871,0.2606309722800428,0.2477634448386795,0,0,0,1,0,1,0,0,1,0,0,0,1,3479.76823879079,0.0,25.3724426010895
1753,restaurant_7492.png,113.854,0.9983,0.5982,0.5644,0.09825,0.319,0.2587,0.3704,0.3029,-2.868,0.009857,1.305,3.984,restaurant,0.4162418038018178,0.2559025324351816,0.4569247430562712,0.2721882576939992,0.230007176431152,0.2128586389311554,0.3471233309946195,0.2252831047741161,0.7981806275219496,0.2130797044439968,0.2222899519400876,0.2105008872602226,0,0,1,1,0,1,1,0,0,1,0,0,0,2909.64095467845,171.65955164164,18.6816549763568
1754,restaurant_7496.png,202.936,0.06143,0.3405,0.4874,0.06813,0.2953,0.3325,0.4938,0.4797,-2.625,0.03503,1.473,3.938,restaurant,0.3810713638892442,0.2237993866122329,0.5557630124999333,0.2484839978079252,0.2118544785023938,0.1961499784965048,0.3840003492781489,0.2471533937409768,0.6326899330501073,0.1997748229639474,0.2868285056995965,0.2837461976703364,0,1,0,1,0,1,0,0,0,0,1,0,0,3221.59684356804,0.0,27.6151349140868
1755,restaurant_7516.png,137.074,0.07973,0.52,0.4133,0.121,0.2962,0.238,0.4517,0.4753,-2.486,0.00908,1.479,3.951,restaurant,0.4196176731468112,0.2872695846474267,0.5366935282587947,0.2825275577828174,0.2106706184630404,0.2018278343354277,0.3900225751037556,0.3535422028927188,0.7666260761968522,0.2353037753340499,0.2336298546363667,0.2529353965891102,0,1,1,1,0,1,1,0,0,0,0,0,0,3742.70990936124,590.886550687094,19.8803288406667
1756,restaurant_7521.png,135.892,0.08571,0.5286,0.5655,0.09221,0.3111,0.218,0.4841,0.475,-2.627,0.007083,1.416,4.105,restaurant,0.3771845187869749,0.2685599319711046,0.4404591258174862,0.2963635827427604,0.2581068396130713,0.2419905334676649,0.4109429572197697,0.2901447028120124,0.7473288286094123,0.2692192859974036,0.2459154491512493,0.2936936067569491,0,1,1,1,0,1,1,1,1,0,1,0,1,2674.59368864968,155.13406910565,17.2814244239366
1757,restaurant_7523.png,122.477,0.1151,0.4077,0.3566,0.1186,0.2781,0.2722,0.4607,0.4254,-2.766,0.02454,1.366,4.135,restaurant,0.438914497072757,0.3044446943077583,0.4755951725489408,0.2755122397356212,0.2279566694472211,0.2301292032532012,0.3327774491334668,0.2673087165903611,0.7557317429125557,0.2616740057472306,0.2128474087389915,0.2965308839383091,0,1,1,1,1,1,1,1,1,0,0,1,1,2636.24369473898,141.210088682483,13.5840009016933
1758,restaurant_7531.png,143.51,0.1377,0.32,0.3875,0.2331,0.2295,0.2675,0.4745,0.4514,-2.59,0.01297,1.502,3.887,restaurant,0.544208336396391,0.2790686462956625,0.5507144126525286,0.2663817517968264,0.2524989101577715,0.2282910235306336,0.3371951472126628,0.2715251348508356,0.7111638624504445,0.1915444528900895,0.2248158492261261,0.323180119105505,0,1,1,1,0,1,0,0,0,0,0,0,0,5306.07343105075,137.350336072095,6.38909651804383
1759,restaurant_7536.png,112.132,0.07529,0.4093,0.4286,0.1671,0.2638,0.229,0.4543,0.4478,-2.411,0.007411,1.453,3.802,restaurant,0.4700826894273549,0.296010320839972,0.4795223064505159,0.3144084673421166,0.26508789141281,0.2616994575892901,0.3221788174382721,0.2969141310507941,0.727731619179144,0.2352355069127626,0.2473423736277908,0.2937584502691113,0,1,1,1,1,1,1,0,1,0,1,0,0,3953.95784008096,0.0,27.4070856061307
1760,restaurant_7568.png,155.37,0.06205,0.4408,0.496,0.07755,0.3123,0.2807,0.4546,0.429,-2.426,0.007721,1.477,4.004,restaurant,0.4576232672698513,0.2674544871145988,0.610263008911126,0.276704883874569,0.2249691023041302,0.2044938017307385,0.2788203171158459,0.2377567746747534,0.7320970814600161,0.2629750948434765,0.2221001501452884,0.2794605361597393,0,1,0,1,0,1,1,0,0,0,0,0,0,2627.28613678349,0.0,13.3297635853929
1761,restaurant_7569.png,108.38,0.06112,0.5615,0.3348,0.02084,0.1483,0.2389,0.44,0.4278,-2.723,0.01095,1.356,4.251,restaurant,0.4159735190836805,0.2822549879514807,0.5786626138083205,0.2854781925689656,0.2243137350141934,0.2149608314639071,0.2901334776173442,0.2515138000627382,0.7812041559914745,0.2411113139719579,0.2169725086554841,0.2432247442563296,0,0,0,1,0,1,1,1,0,0,0,0,1,2268.26769159781,339.35725006812,22.4236880416163
1762,restaurant_7582.png,164.591,0.02426,0.455,0.5208,0.08422,0.2882,0.324,0.3986,0.3882,-2.816,0.01194,1.345,3.402,restaurant,0.5811263352628401,0.3011410657939729,0.5036885306170844,0.2742342370202892,0.2791606797628174,0.2589021557279883,0.329535807355983,0.2169516430735018,0.7979846110989971,0.2697930578409656,0.1934024536247442,0.2928645537182653,0,1,0,1,0,1,0,0,1,0,0,0,0,4373.99486089183,281.435102486665,16.3373226499135
1763,restaurant_7586.png,134.553,0.0465,0.2823,0.3444,0.1648,0.1857,0.2949,0.4444,0.4172,-2.69,0.01084,1.452,4.308,restaurant,0.3569024097463202,0.3248244643896201,0.6141724500445044,0.2710686687360198,0.2389966448052719,0.2187419486293218,0.3751155026209866,0.3628691704036969,0.7599450794826907,0.2248106623835831,0.2017911908793647,0.2897576596803541,0,1,0,1,0,1,1,0,1,0,0,0,1,2627.98225586993,0.0,16.8805444918378
1764,restaurant_7606.png,119.016,0.05359,0.2583,0.4957,0.1293,0.2475,0.2998,0.3432,0.428,-2.846,0.007474,1.308,3.837,restaurant,0.52581200860732,0.3159390769437989,0.4502734686040088,0.2822438243596742,0.2911343052310558,0.2716371890229992,0.3141295589873041,0.2438387480536424,0.7532632577325443,0.2692608724370081,0.2028317776739395,0.3625102825842844,0,1,0,1,1,1,1,0,0,0,0,0,0,3300.80152344744,432.990497863206,10.3603320433825
1765,restaurant_7621.png,104.184,0.076,0.4309,0.556,0.1155,0.2486,0.1895,0.4815,0.353,-2.489,0.02307,1.447,4.113,restaurant,0.5348830332174309,0.294982576949257,0.5258541428212339,0.2831542126387998,0.2795713802129083,0.2539273218557432,0.3445445716234379,0.2802766285850906,0.7618525982134587,0.3194309274052491,0.2419904544053092,0.2946692268036854,0,1,1,1,0,1,0,1,0,0,0,0,1,3224.35163301414,0.0,12.3150546857208
1766,restaurant_7625.png,102.408,0.04522,0.4567,0.4193,0.0651,0.1959,0.2378,0.4536,0.3073,-2.776,0.01655,1.389,4.059,restaurant,0.4224486201621142,0.2769593619775248,0.5757270372600062,0.2723973074269212,0.2370131268327726,0.2267863941967759,0.2833559798851279,0.2290170380524865,0.7112481866401913,0.2295704164559182,0.2398929107818747,0.285027848797081,0,1,0,1,1,1,0,0,0,0,1,0,0,3185.09570943708,1122.5695607784,17.3411359796015
