image,tense,energetic,valence,approach,room_type
restaurant__283.png,3.238095238095238,5.142857142857143,5.291666666666667,5.208333333333333,restaurant
restaurant__284.png,2.875,6.0,5.434782608695652,5.3478260869565215,restaurant
restaurant__285.png,3.5,5.541666666666667,4.5,4.375,restaurant
restaurant__286.png,3.375,4.791666666666667,5.173913043478261,4.869565217391305,restaurant
restaurant__287.png,3.0833333333333335,5.75,5.125,5.166666666666667,restaurant
restaurant__288.png,4.086956521739131,5.130434782608695,3.9166666666666665,3.7083333333333335,restaurant
restaurant__289.png,2.9583333333333335,5.916666666666667,5.416666666666667,5.125,restaurant
restaurant__29.png,3.5416666666666665,5.375,4.708333333333333,4.708333333333333,restaurant
restaurant__290.png,3.260869565217391,4.478260869565218,5.125,5.041666666666667,restaurant
restaurant__291.png,3.1739130434782608,5.869565217391305,5.0,4.833333333333333,restaurant
restaurant__292.png,3.9047619047619047,4.571428571428571,3.875,3.8333333333333335,restaurant
restaurant__293.png,2.4347826086956523,6.130434782608695,5.625,5.75,restaurant
restaurant__294.png,3.0434782608695654,4.6521739130434785,5.65,5.55,restaurant
restaurant__295.png,3.6956521739130435,5.739130434782608,5.0,5.052631578947368,restaurant
restaurant__296.png,3.9523809523809526,5.238095238095238,3.5217391304347827,3.652173913043478,restaurant
restaurant__297.png,2.875,4.958333333333333,5.166666666666667,5.166666666666667,restaurant
restaurant__298.png,3.5652173913043477,5.130434782608695,4.958333333333333,4.5,restaurant
restaurant__299.png,4.904761904761905,5.190476190476191,4.25,4.208333333333333,restaurant
restaurant__3.png,2.652173913043478,6.086956521739131,5.375,5.166666666666667,restaurant
restaurant__30.png,3.619047619047619,4.571428571428571,4.625,4.708333333333333,restaurant
restaurant__31.png,3.391304347826087,5.086956521739131,4.166666666666667,3.9583333333333335,restaurant
restaurant__32.png,2.7083333333333335,5.916666666666667,6.25,6.416666666666667,restaurant
restaurant__33.png,2.9583333333333335,5.5,5.291666666666667,5.375,restaurant
restaurant__34.png,3.4166666666666665,5.375,5.043478260869565,5.173913043478261,restaurant
restaurant__35.png,3.3333333333333335,5.291666666666667,4.7894736842105265,4.7894736842105265,restaurant
restaurant__36.png,2.5,5.625,5.166666666666667,5.333333333333333,restaurant
restaurant__37.png,3.4347826086956523,5.391304347826087,5.631578947368421,5.684210526315789,restaurant
restaurant__38.png,3.5416666666666665,4.625,4.708333333333333,4.666666666666667,restaurant
restaurant__39.png,3.5,5.791666666666667,5.083333333333333,5.125,restaurant
restaurant__4.png,3.0416666666666665,5.041666666666667,4.5,4.5,restaurant
restaurant__40.png,3.2857142857142856,5.428571428571429,5.0,4.833333333333333,restaurant
restaurant__41.png,2.8333333333333335,5.791666666666667,3.7083333333333335,3.875,restaurant
restaurant__42.png,3.9583333333333335,4.958333333333333,4.695652173913044,4.739130434782608,restaurant
restaurant__43.png,3.4166666666666665,6.208333333333333,5.666666666666667,5.666666666666667,restaurant
restaurant__44.png,3.4347826086956523,5.130434782608695,5.083333333333333,4.916666666666667,restaurant
restaurant__45.png,2.608695652173913,5.869565217391305,5.541666666666667,5.5,restaurant
restaurant__46.png,3.619047619047619,4.761904761904762,4.958333333333333,5.125,restaurant
restaurant__47.png,2.5,5.333333333333333,5.375,5.333333333333333,restaurant
restaurant__48.png,3.3333333333333335,5.523809523809524,4.916666666666667,4.791666666666667,restaurant
restaurant__49.png,3.9166666666666665,5.375,4.947368421052632,5.052631578947368,restaurant
restaurant__5.png,3.125,5.708333333333333,5.208333333333333,5.333333333333333,restaurant
restaurant__50.png,2.739130434782609,4.6521739130434785,4.3478260869565215,4.130434782608695,restaurant
restaurant__51.png,3.2916666666666665,5.333333333333333,4.3478260869565215,4.217391304347826,restaurant
restaurant__52.png,3.625,4.458333333333333,3.5217391304347827,3.5217391304347827,restaurant
restaurant__53.png,3.4583333333333335,5.5,5.083333333333333,5.0,restaurant
restaurant__54.png,3.3333333333333335,5.25,4.052631578947368,4.105263157894737,restaurant
restaurant__55.png,3.0416666666666665,5.583333333333333,4.708333333333333,4.708333333333333,restaurant
restaurant__56.png,3.375,4.75,4.7272727272727275,4.681818181818182,restaurant
restaurant__57.png,3.5217391304347827,5.913043478260869,5.578947368421052,5.578947368421052,restaurant
restaurant__58.png,3.0416666666666665,5.625,5.521739130434782,5.434782608695652,restaurant
restaurant__59.png,3.1666666666666665,5.333333333333333,4.565217391304348,4.6521739130434785,restaurant
restaurant__6.png,2.7916666666666665,5.375,5.375,5.291666666666667,restaurant
restaurant__60.png,2.875,5.25,4.434782608695652,4.304347826086956,restaurant
restaurant__61.png,3.6666666666666665,4.791666666666667,4.458333333333333,4.5,restaurant
restaurant__62.png,3.130434782608696,5.521739130434782,4.833333333333333,4.458333333333333,restaurant
restaurant__63.png,3.9583333333333335,4.5,3.8181818181818183,3.8181818181818183,restaurant
restaurant__64.png,3.2916666666666665,5.583333333333333,5.434782608695652,5.304347826086956,restaurant
restaurant__65.png,3.5714285714285716,4.904761904761905,5.208333333333333,5.458333333333333,restaurant
restaurant__66.png,2.5416666666666665,5.166666666666667,6.083333333333333,6.125,restaurant
restaurant__67.png,4.0,5.083333333333333,3.6666666666666665,3.5416666666666665,restaurant
restaurant__68.png,4.083333333333333,5.208333333333333,3.4,3.35,restaurant
restaurant__69.png,3.125,5.916666666666667,4.541666666666667,4.666666666666667,restaurant
restaurant__7.png,2.9166666666666665,5.375,5.391304347826087,5.260869565217392,restaurant
restaurant__70.png,3.1739130434782608,6.043478260869565,4.625,4.5,restaurant
restaurant__71.png,3.8333333333333335,5.75,4.708333333333333,4.583333333333333,restaurant
restaurant__72.png,4.041666666666667,5.666666666666667,3.391304347826087,3.5652173913043477,restaurant
restaurant__73.png,3.5833333333333335,5.75,4.708333333333333,4.625,restaurant
restaurant__74.png,3.4166666666666665,5.416666666666667,5.0,5.166666666666667,restaurant
restaurant__75.png,3.3333333333333335,6.083333333333333,4.708333333333333,4.75,restaurant
restaurant__76.png,2.857142857142857,5.619047619047619,5.708333333333333,5.666666666666667,restaurant
restaurant__77.png,3.3333333333333335,5.25,5.434782608695652,5.391304347826087,restaurant
restaurant__78.png,2.652173913043478,5.869565217391305,4.833333333333333,4.708333333333333,restaurant
restaurant__79.png,1.8333333333333333,6.0,5.916666666666667,5.958333333333333,restaurant
restaurant__8.png,3.0,5.416666666666667,4.583333333333333,4.5,restaurant
restaurant__80.png,3.75,5.125,4.333333333333333,4.5,restaurant
restaurant__81.png,3.5,4.875,4.739130434782608,4.695652173913044,restaurant
restaurant__82.png,3.347826086956522,4.826086956521739,5.421052631578948,5.631578947368421,restaurant
restaurant__83.png,3.6666666666666665,5.083333333333333,5.5,5.458333333333333,restaurant
restaurant__84.png,3.238095238095238,4.714285714285714,6.0,5.791666666666667,restaurant
restaurant__85.png,2.4583333333333335,5.708333333333333,5.916666666666667,5.791666666666667,restaurant
restaurant__86.png,3.7142857142857144,5.190476190476191,5.125,4.833333333333333,restaurant
restaurant__87.png,3.125,5.208333333333333,5.375,5.375,restaurant
restaurant__88.png,3.125,5.166666666666667,5.208333333333333,5.291666666666667,restaurant
restaurant__89.png,2.9523809523809526,5.142857142857143,5.791666666666667,6.041666666666667,restaurant
restaurant__9.png,2.7083333333333335,4.875,5.526315789473684,5.526315789473684,restaurant
restaurant__90.png,2.7083333333333335,4.541666666666667,5.208333333333333,5.208333333333333,restaurant
restaurant__91.png,3.5416666666666665,5.375,3.9583333333333335,4.291666666666667,restaurant
restaurant__92.png,2.7083333333333335,4.916666666666667,4.782608695652174,4.608695652173913,restaurant
restaurant__93.png,3.125,5.416666666666667,5.083333333333333,4.916666666666667,restaurant
restaurant__94.png,3.625,5.291666666666667,3.727272727272727,3.6818181818181817,restaurant
restaurant__95.png,2.5833333333333335,5.083333333333333,5.041666666666667,5.125,restaurant
restaurant__96.png,2.4583333333333335,5.541666666666667,5.7272727272727275,5.909090909090909,restaurant
restaurant__97.png,3.5,5.083333333333333,5.0,4.739130434782608,restaurant
restaurant__98.png,3.130434782608696,5.260869565217392,5.458333333333333,5.5,restaurant
restaurant__99.png,2.5833333333333335,5.833333333333333,4.0,4.217391304347826,restaurant
